"","date","experiment","round","assay","condition","dose","control","plate","row","col","strain","trait","phenotype"
"1482","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","4","CB4856","median.norm.EXT",2.19191919191919
"1483","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","4","CB4856","median.TOF",96.5
"1484","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","4","CB4856","norm.n",18
"1485","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","5","CB4856","median.EXT",183
"1486","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","5","CB4856","median.norm.EXT",1.90322580645161
"1487","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","5","CB4856","median.TOF",88
"1488","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","5","CB4856","norm.n",7
"1489","20141028","dose",9,NA,"etoposide","0","DMSO",9,"G","7","JU258","median.EXT",697.5
"1490","20141028","dose",9,NA,"etoposide","0","DMSO",9,"G","7","JU258","median.norm.EXT",2.32478853383459
"1491","20141028","dose",9,NA,"etoposide","0","DMSO",9,"G","7","JU258","median.TOF",303
"1492","20141028","dose",9,NA,"etoposide","0","DMSO",9,"G","7","JU258","norm.n",81.3333333333333
"1493","20141028","dose",9,NA,"etoposide","125","DMSO",9,"G","8","JU258","median.EXT",552
"1494","20141028","dose",9,NA,"etoposide","125","DMSO",9,"G","8","JU258","median.norm.EXT",2.08333333333333
"1495","20141028","dose",9,NA,"etoposide","125","DMSO",9,"G","8","JU258","median.TOF",271
"1496","20141028","dose",9,NA,"etoposide","125","DMSO",9,"G","8","JU258","norm.n",107.666666666667
"1497","20141028","dose",9,NA,"etoposide","250","DMSO",9,"G","9","JU258","median.EXT",565
"1498","20141028","dose",9,NA,"etoposide","250","DMSO",9,"G","9","JU258","median.norm.EXT",2.16989389920424
"1499","20141028","dose",9,NA,"etoposide","250","DMSO",9,"G","9","JU258","median.TOF",251
"1500","20141028","dose",9,NA,"etoposide","250","DMSO",9,"G","9","JU258","norm.n",72
"1501","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","10","JU258","median.EXT",317
"1502","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","10","JU258","median.norm.EXT",1.77651328740157
"1503","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","10","JU258","median.TOF",158.5
"1504","20141028","dose",9,NA,"etoposide","500","DMSO",9,"G","10","JU258","norm.n",34.6666666666667
"1505","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","11","JU258","median.EXT",213
"1506","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","11","JU258","median.norm.EXT",2.11712016224438
"1507","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","11","JU258","median.TOF",96.5
"1508","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"G","11","JU258","norm.n",22
"1509","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","1","N2","median.EXT",556
"1510","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","1","N2","median.norm.EXT",2.00621118012422
"1511","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","1","N2","median.TOF",286
"1512","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","1","N2","norm.n",81.6666666666667
"1513","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","2","N2","median.EXT",551.5
"1514","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","2","N2","median.norm.EXT",1.88265818547037
"1515","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","2","N2","median.TOF",291.5
"1516","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","2","N2","norm.n",138
"1517","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","3","N2","median.EXT",444
"1518","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","3","N2","median.norm.EXT",1.84848484848485
"1519","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","3","N2","median.TOF",245
"1520","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","3","N2","norm.n",74.3333333333333
"1521","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","4","N2","median.EXT",257
"1522","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","4","N2","median.norm.EXT",1.6283185840708
"1523","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","4","N2","median.TOF",158
"1524","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","4","N2","norm.n",40.3333333333333
"1525","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","5","N2","median.EXT",199
"1526","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","5","N2","median.norm.EXT",2.18292682926829
"1527","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","5","N2","median.TOF",100
"1528","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","5","N2","norm.n",34.3333333333333
"1529","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","7","DL238","median.EXT",522.5
"1530","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","7","DL238","median.norm.EXT",1.79623477297896
"1531","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","7","DL238","median.TOF",284.5
"1532","20141028","dose",9,NA,"etoposide","0","DMSO",9,"H","7","DL238","norm.n",148
"1533","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","8","DL238","median.EXT",578
"1534","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","8","DL238","median.norm.EXT",2.01594645445853
"1535","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","8","DL238","median.TOF",296.5
"1536","20141028","dose",9,NA,"etoposide","125","DMSO",9,"H","8","DL238","norm.n",84
"1537","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","9","DL238","median.EXT",510
"1538","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","9","DL238","median.norm.EXT",1.89765277777778
"1539","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","9","DL238","median.TOF",278
"1540","20141028","dose",9,NA,"etoposide","250","DMSO",9,"H","9","DL238","norm.n",93.3333333333333
"1541","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","10","DL238","median.EXT",233
"1542","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","10","DL238","median.norm.EXT",1.52777777777778
"1543","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","10","DL238","median.TOF",144
"1544","20141028","dose",9,NA,"etoposide","500","DMSO",9,"H","10","DL238","norm.n",36.3333333333333
"1545","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","11","DL238","median.EXT",186.5
"1546","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","11","DL238","median.norm.EXT",2.12483266398929
"1547","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","11","DL238","median.TOF",84.5
"1548","20141028","dose",9,NA,"etoposide","1000","DMSO",9,"H","11","DL238","norm.n",23.3333333333333
"1549","20141028","dose",9,NA,"bleomycin","0","water",19,"A","1","N2","median.EXT",450
"1550","20141028","dose",9,NA,"bleomycin","0","water",19,"A","1","N2","median.norm.EXT",2.09002655447115
"1551","20141028","dose",9,NA,"bleomycin","0","water",19,"A","1","N2","median.TOF",206.5
"1552","20141028","dose",9,NA,"bleomycin","0","water",19,"A","1","N2","norm.n",144.666666666667
"1553","20141028","dose",9,NA,"bleomycin","25","water",19,"A","2","N2","median.EXT",547
"1554","20141028","dose",9,NA,"bleomycin","25","water",19,"A","2","N2","median.norm.EXT",2.35744680851064
"1555","20141028","dose",9,NA,"bleomycin","25","water",19,"A","2","N2","median.TOF",251
"1556","20141028","dose",9,NA,"bleomycin","25","water",19,"A","2","N2","norm.n",125
"1557","20141028","dose",9,NA,"bleomycin","50","water",19,"A","3","N2","median.EXT",169
"1558","20141028","dose",9,NA,"bleomycin","50","water",19,"A","3","N2","median.norm.EXT",1.39080459770115
"1559","20141028","dose",9,NA,"bleomycin","50","water",19,"A","3","N2","median.TOF",119
"1560","20141028","dose",9,NA,"bleomycin","50","water",19,"A","3","N2","norm.n",83
"1561","20141028","dose",9,NA,"bleomycin","75","water",19,"A","4","N2","median.EXT",129.5
"1562","20141028","dose",9,NA,"bleomycin","75","water",19,"A","4","N2","median.norm.EXT",1.23889734366353
"1563","20141028","dose",9,NA,"bleomycin","75","water",19,"A","4","N2","median.TOF",99
"1564","20141028","dose",9,NA,"bleomycin","75","water",19,"A","4","N2","norm.n",88.6666666666667
"1565","20141028","dose",9,NA,"bleomycin","100","water",19,"A","5","N2","median.EXT",112
"1566","20141028","dose",9,NA,"bleomycin","100","water",19,"A","5","N2","median.norm.EXT",1.23664122137405
"1567","20141028","dose",9,NA,"bleomycin","100","water",19,"A","5","N2","median.TOF",86
"1568","20141028","dose",9,NA,"bleomycin","100","water",19,"A","5","N2","norm.n",28.3333333333333
"1569","20141028","dose",9,NA,"bleomycin","0","water",19,"A","7","CB4856","median.EXT",600
"1570","20141028","dose",9,NA,"bleomycin","0","water",19,"A","7","CB4856","median.norm.EXT",2.18987341772152
"1571","20141028","dose",9,NA,"bleomycin","0","water",19,"A","7","CB4856","median.TOF",287
"1572","20141028","dose",9,NA,"bleomycin","0","water",19,"A","7","CB4856","norm.n",91.6666666666667
"1573","20141028","dose",9,NA,"bleomycin","25","water",19,"A","8","CB4856","median.EXT",530
"1574","20141028","dose",9,NA,"bleomycin","25","water",19,"A","8","CB4856","median.norm.EXT",2.04575163398693
"1575","20141028","dose",9,NA,"bleomycin","25","water",19,"A","8","CB4856","median.TOF",265
"1576","20141028","dose",9,NA,"bleomycin","25","water",19,"A","8","CB4856","norm.n",129
"1577","20141028","dose",9,NA,"bleomycin","50","water",19,"A","9","CB4856","median.EXT",250
"1578","20141028","dose",9,NA,"bleomycin","50","water",19,"A","9","CB4856","median.norm.EXT",1.48647186147186
"1579","20141028","dose",9,NA,"bleomycin","50","water",19,"A","9","CB4856","median.TOF",160.5
"1580","20141028","dose",9,NA,"bleomycin","50","water",19,"A","9","CB4856","norm.n",130
"1581","20141028","dose",9,NA,"bleomycin","75","water",19,"A","10","CB4856","median.EXT",173
"1582","20141028","dose",9,NA,"bleomycin","75","water",19,"A","10","CB4856","median.norm.EXT",1.26212921065862
"1583","20141028","dose",9,NA,"bleomycin","75","water",19,"A","10","CB4856","median.TOF",130
"1584","20141028","dose",9,NA,"bleomycin","75","water",19,"A","10","CB4856","norm.n",92
"1585","20141028","dose",9,NA,"bleomycin","100","water",19,"A","11","CB4856","median.EXT",145
"1586","20141028","dose",9,NA,"bleomycin","100","water",19,"A","11","CB4856","median.norm.EXT",1.30952380952381
"1587","20141028","dose",9,NA,"bleomycin","100","water",19,"A","11","CB4856","median.TOF",107
"1588","20141028","dose",9,NA,"bleomycin","100","water",19,"A","11","CB4856","norm.n",67.5
"1589","20141028","dose",9,NA,"bleomycin","0","water",19,"B","1","DL238","median.EXT",556
"1590","20141028","dose",9,NA,"bleomycin","0","water",19,"B","1","DL238","median.norm.EXT",2.03651618827572
"1591","20141028","dose",9,NA,"bleomycin","0","water",19,"B","1","DL238","median.TOF",284
"1592","20141028","dose",9,NA,"bleomycin","0","water",19,"B","1","DL238","norm.n",118.666666666667
"1593","20141028","dose",9,NA,"bleomycin","25","water",19,"B","2","DL238","median.EXT",565
"1594","20141028","dose",9,NA,"bleomycin","25","water",19,"B","2","DL238","median.norm.EXT",2.01677435673389
"1595","20141028","dose",9,NA,"bleomycin","25","water",19,"B","2","DL238","median.TOF",291
"1596","20141028","dose",9,NA,"bleomycin","25","water",19,"B","2","DL238","norm.n",138
"1597","20141028","dose",9,NA,"bleomycin","50","water",19,"B","3","DL238","median.EXT",265
"1598","20141028","dose",9,NA,"bleomycin","50","water",19,"B","3","DL238","median.norm.EXT",1.49356223175966
"1599","20141028","dose",9,NA,"bleomycin","50","water",19,"B","3","DL238","median.TOF",175
"1600","20141028","dose",9,NA,"bleomycin","50","water",19,"B","3","DL238","norm.n",93
"1601","20141028","dose",9,NA,"bleomycin","75","water",19,"B","4","DL238","median.EXT",206
"1602","20141028","dose",9,NA,"bleomycin","75","water",19,"B","4","DL238","median.norm.EXT",1.39101641232364
"1603","20141028","dose",9,NA,"bleomycin","75","water",19,"B","4","DL238","median.TOF",143.5
"1604","20141028","dose",9,NA,"bleomycin","75","water",19,"B","4","DL238","norm.n",97.3333333333333
"1605","20141028","dose",9,NA,"bleomycin","100","water",19,"B","5","DL238","median.EXT",162
"1606","20141028","dose",9,NA,"bleomycin","100","water",19,"B","5","DL238","median.norm.EXT",1.2719298245614
"1607","20141028","dose",9,NA,"bleomycin","100","water",19,"B","5","DL238","median.TOF",123
"1608","20141028","dose",9,NA,"bleomycin","100","water",19,"B","5","DL238","norm.n",37
"1609","20141028","dose",9,NA,"bleomycin","0","water",19,"B","7","JU258","median.EXT",625
"1610","20141028","dose",9,NA,"bleomycin","0","water",19,"B","7","JU258","median.norm.EXT",2.4896875
"1611","20141028","dose",9,NA,"bleomycin","0","water",19,"B","7","JU258","median.TOF",277
"1612","20141028","dose",9,NA,"bleomycin","0","water",19,"B","7","JU258","norm.n",92.6666666666667
"1613","20141028","dose",9,NA,"bleomycin","25","water",19,"B","8","JU258","median.EXT",558.5
"1614","20141028","dose",9,NA,"bleomycin","25","water",19,"B","8","JU258","median.norm.EXT",2.56407748485213
"1615","20141028","dose",9,NA,"bleomycin","25","water",19,"B","8","JU258","median.TOF",221.5
"1616","20141028","dose",9,NA,"bleomycin","25","water",19,"B","8","JU258","norm.n",113.333333333333
"1617","20141028","dose",9,NA,"bleomycin","50","water",19,"B","9","JU258","median.EXT",230
"1618","20141028","dose",9,NA,"bleomycin","50","water",19,"B","9","JU258","median.norm.EXT",1.63366336633663
"1619","20141028","dose",9,NA,"bleomycin","50","water",19,"B","9","JU258","median.TOF",128
"1620","20141028","dose",9,NA,"bleomycin","50","water",19,"B","9","JU258","norm.n",89.6666666666667
"1621","20141028","dose",9,NA,"bleomycin","75","water",19,"B","10","JU258","median.EXT",168
"1622","20141028","dose",9,NA,"bleomycin","75","water",19,"B","10","JU258","median.norm.EXT",1.30973451327434
"1623","20141028","dose",9,NA,"bleomycin","75","water",19,"B","10","JU258","median.TOF",125
"1624","20141028","dose",9,NA,"bleomycin","75","water",19,"B","10","JU258","norm.n",55
"1625","20141028","dose",9,NA,"bleomycin","100","water",19,"B","11","JU258","median.EXT",140
"1626","20141028","dose",9,NA,"bleomycin","100","water",19,"B","11","JU258","median.norm.EXT",1.278129395218
"1627","20141028","dose",9,NA,"bleomycin","100","water",19,"B","11","JU258","median.TOF",98.5
"1628","20141028","dose",9,NA,"bleomycin","100","water",19,"B","11","JU258","norm.n",64
"1629","20141028","dose",9,NA,"bleomycin","0","water",19,"C","1","DL238","median.EXT",580
"1630","20141028","dose",9,NA,"bleomycin","0","water",19,"C","1","DL238","median.norm.EXT",1.97284957731654
"1631","20141028","dose",9,NA,"bleomycin","0","water",19,"C","1","DL238","median.TOF",290
"1632","20141028","dose",9,NA,"bleomycin","0","water",19,"C","1","DL238","norm.n",116
"1633","20141028","dose",9,NA,"bleomycin","25","water",19,"C","2","DL238","median.EXT",575
"1634","20141028","dose",9,NA,"bleomycin","25","water",19,"C","2","DL238","median.norm.EXT",2.02110699152542
"1635","20141028","dose",9,NA,"bleomycin","25","water",19,"C","2","DL238","median.TOF",293
"1636","20141028","dose",9,NA,"bleomycin","25","water",19,"C","2","DL238","norm.n",116.666666666667
"1637","20141028","dose",9,NA,"bleomycin","50","water",19,"C","3","DL238","median.EXT",288
"1638","20141028","dose",9,NA,"bleomycin","50","water",19,"C","3","DL238","median.norm.EXT",1.54497354497354
"1639","20141028","dose",9,NA,"bleomycin","50","water",19,"C","3","DL238","median.TOF",175
"1640","20141028","dose",9,NA,"bleomycin","50","water",19,"C","3","DL238","norm.n",117
"1641","20141028","dose",9,NA,"bleomycin","75","water",19,"C","4","DL238","median.EXT",191
"1642","20141028","dose",9,NA,"bleomycin","75","water",19,"C","4","DL238","median.norm.EXT",1.34246575342466
"1643","20141028","dose",9,NA,"bleomycin","75","water",19,"C","4","DL238","median.TOF",138
"1644","20141028","dose",9,NA,"bleomycin","75","water",19,"C","4","DL238","norm.n",115
"1645","20141028","dose",9,NA,"bleomycin","100","water",19,"C","5","DL238","median.EXT",151
"1646","20141028","dose",9,NA,"bleomycin","100","water",19,"C","5","DL238","median.norm.EXT",1.21551724137931
"1647","20141028","dose",9,NA,"bleomycin","100","water",19,"C","5","DL238","median.TOF",113
"1648","20141028","dose",9,NA,"bleomycin","100","water",19,"C","5","DL238","norm.n",101
"1649","20141028","dose",9,NA,"bleomycin","0","water",19,"C","7","N2","median.EXT",552
"1650","20141028","dose",9,NA,"bleomycin","0","water",19,"C","7","N2","median.norm.EXT",2.08363636363636
"1651","20141028","dose",9,NA,"bleomycin","0","water",19,"C","7","N2","median.TOF",264
"1652","20141028","dose",9,NA,"bleomycin","0","water",19,"C","7","N2","norm.n",133
"1653","20141028","dose",9,NA,"bleomycin","25","water",19,"C","8","N2","median.EXT",476.5
"1654","20141028","dose",9,NA,"bleomycin","25","water",19,"C","8","N2","median.norm.EXT",2.03229166666667
"1655","20141028","dose",9,NA,"bleomycin","25","water",19,"C","8","N2","median.TOF",217
"1656","20141028","dose",9,NA,"bleomycin","25","water",19,"C","8","N2","norm.n",126.666666666667
"1657","20141028","dose",9,NA,"bleomycin","50","water",19,"C","9","N2","median.EXT",193
"1658","20141028","dose",9,NA,"bleomycin","50","water",19,"C","9","N2","median.norm.EXT",1.26315789473684
"1659","20141028","dose",9,NA,"bleomycin","50","water",19,"C","9","N2","median.TOF",148
"1660","20141028","dose",9,NA,"bleomycin","50","water",19,"C","9","N2","norm.n",101.333333333333
"1661","20141028","dose",9,NA,"bleomycin","75","water",19,"C","10","N2","median.EXT",104
"1662","20141028","dose",9,NA,"bleomycin","75","water",19,"C","10","N2","median.norm.EXT",1.05050505050505
"1663","20141028","dose",9,NA,"bleomycin","75","water",19,"C","10","N2","median.TOF",102
"1664","20141028","dose",9,NA,"bleomycin","75","water",19,"C","10","N2","norm.n",28.3333333333333
"1665","20141028","dose",9,NA,"bleomycin","100","water",19,"C","11","N2","median.EXT",118
"1666","20141028","dose",9,NA,"bleomycin","100","water",19,"C","11","N2","median.norm.EXT",1.15068493150685
"1667","20141028","dose",9,NA,"bleomycin","100","water",19,"C","11","N2","median.TOF",94
"1668","20141028","dose",9,NA,"bleomycin","100","water",19,"C","11","N2","norm.n",49.6666666666667
"1669","20141028","dose",9,NA,"bleomycin","0","water",19,"D","1","JU258","median.EXT",633
"1670","20141028","dose",9,NA,"bleomycin","0","water",19,"D","1","JU258","median.norm.EXT",2.8032003690199
"1671","20141028","dose",9,NA,"bleomycin","0","water",19,"D","1","JU258","median.TOF",257.5
"1672","20141028","dose",9,NA,"bleomycin","0","water",19,"D","1","JU258","norm.n",106.666666666667
"1673","20141028","dose",9,NA,"bleomycin","25","water",19,"D","2","JU258","median.EXT",526
"1674","20141028","dose",9,NA,"bleomycin","25","water",19,"D","2","JU258","median.norm.EXT",2.33333333333333
"1675","20141028","dose",9,NA,"bleomycin","25","water",19,"D","2","JU258","median.TOF",218
"1676","20141028","dose",9,NA,"bleomycin","25","water",19,"D","2","JU258","norm.n",133
"1677","20141028","dose",9,NA,"bleomycin","50","water",19,"D","3","JU258","median.EXT",261
"1678","20141028","dose",9,NA,"bleomycin","50","water",19,"D","3","JU258","median.norm.EXT",1.6
"1679","20141028","dose",9,NA,"bleomycin","50","water",19,"D","3","JU258","median.TOF",163
"1680","20141028","dose",9,NA,"bleomycin","50","water",19,"D","3","JU258","norm.n",99
"1681","20141028","dose",9,NA,"bleomycin","75","water",19,"D","4","JU258","median.EXT",172
"1682","20141028","dose",9,NA,"bleomycin","75","water",19,"D","4","JU258","median.norm.EXT",1.29510351626684
"1683","20141028","dose",9,NA,"bleomycin","75","water",19,"D","4","JU258","median.TOF",125
